# Impact Craters on Rhea
# Longitude(W) Latitude(N) Diameter(km) Name
17.93	-4.85	16.04	
141.49	-5.86	16.03	
22.34	-59.75	16.03	
10.92	74.97	16.03	
328.57	56.41	16.03	
315.01	-40.43	16.01	
66.01	-11.90	16.01	
208.21	12.28	16.01	
116.01	-26.53	16.00	
238.49	36.82	15.99	
144.38	-30.29	15.99	
342.94	3.99	15.97	
62.61	14.50	15.96	
225.67	35.52	15.96	
20.30	79.94	15.96	
170.29	-2.20	15.95	
131.03	32.43	15.95	
233.91	3.94	15.94	
346.86	27.53	15.94	
124.40	-25.87	15.94	
76.38	4.11	15.94	
215.07	4.68	15.93	
4.87	62.60	15.92	
315.02	-51.84	15.92	
76.66	-4.34	15.92	
339.45	14.61	15.92	
351.49	-2.85	15.90	
77.49	-37.34	15.90	
212.36	40.34	15.89	
145.39	49.82	15.89	
320.31	19.38	15.89	
162.51	21.45	15.88	
252.01	-48.42	15.88	
238.27	6.58	15.87	
330.65	-8.91	15.87	
225.78	-8.95	15.87	
93.45	-30.47	15.86	
215.50	81.68	15.86	
7.93	60.01	15.86	
205.89	22.56	15.85	
159.27	-48.76	15.85	
45.23	33.04	15.85	
16.55	19.31	15.85	
339.66	26.75	15.83	
122.76	44.08	15.83	
299.92	1.85	15.82	
193.65	27.05	15.82	
211.06	50.87	15.82	
110.38	4.31	15.82	
225.96	15.50	15.81	
62.75	71.75	15.81	
80.09	10.75	15.80	
212.06	38.08	15.80	
55.13	-75.82	15.79	
81.12	-34.98	15.79	
199.86	-9.40	15.79	
220.39	-21.72	15.78	
19.72	-11.62	15.78	
170.10	0.72	15.76	
254.07	59.86	15.76	
167.76	1.25	15.75	
159.48	-36.63	15.75	
8.35	42.54	15.75	
297.83	50.19	15.75	
341.32	-58.35	15.74	
227.84	87.04	15.74	
75.63	71.76	15.74	
252.00	11.59	15.73	
324.27	7.17	15.72	
172.61	-5.55	15.72	
325.87	25.32	15.71	
33.61	30.29	15.70	
318.56	-38.05	15.70	
307.95	-49.52	15.70	
222.37	-6.40	15.69	
340.34	-28.62	15.69	
183.66	-31.78	15.68	
89.26	32.60	15.68	
332.52	13.14	15.68	
33.65	-12.02	15.67	
139.11	-58.97	15.67	
42.86	24.30	15.67	
162.86	53.93	15.65	
36.93	-68.37	15.65	
105.73	15.09	15.64	
62.78	39.93	15.64	
26.49	35.39	15.64	
325.19	-1.45	15.63	
202.94	-54.42	15.63	
20.57	-17.14	15.62	
105.49	13.37	15.62	
334.97	-68.62	15.62	
157.20	9.59	15.62	
75.61	8.66	15.61	
250.72	28.11	15.61	
123.70	-58.89	15.61	
284.19	-76.85	15.60	
341.71	29.64	15.60	
133.19	-43.30	15.60	
2.14	-37.92	15.60	
290.72	17.95	15.59	
251.35	-11.58	15.59	
227.69	-45.93	15.58	
213.61	-3.41	15.58	
198.65	9.36	15.58	
239.08	21.49	15.57	
86.16	-34.17	15.57	
154.65	42.99	15.56	
283.76	7.60	15.56	
128.83	12.84	15.55	
52.48	-41.36	15.53	
226.37	-3.89	15.53	
293.67	-2.58	15.53	
127.24	-49.10	15.52	
102.33	15.75	15.51	
82.47	-71.18	15.50	
36.57	4.02	15.49	
0.19	35.77	15.49	
249.39	80.25	15.48	
311.17	38.82	15.48	
311.70	-15.10	15.48	
26.91	-63.99	15.47	
232.50	-65.63	15.47	
337.17	-21.70	15.47	
117.15	-14.86	15.47	
204.47	-12.98	15.46	
169.21	-41.83	15.46	
284.71	-78.82	15.46	
186.25	-78.19	15.45	
108.68	-39.88	15.45	
208.01	35.27	15.45	
335.88	42.76	15.44	
68.43	23.50	15.44	
216.90	35.41	15.43	
272.01	21.41	15.43	
73.34	-23.53	15.42	
167.50	40.50	15.42	
297.26	4.48	15.41	
85.18	0.00	15.41	
139.46	-61.15	15.41	
232.09	-2.67	15.41	
74.69	-48.63	15.40	
102.70	45.11	15.40	
91.51	-6.89	15.40	
288.93	18.64	15.40	
33.42	-8.37	15.40	
220.70	-30.72	15.40	
196.95	-12.83	15.39	
220.36	11.17	15.39	
146.07	4.93	15.39	
206.66	-51.85	15.39	
307.63	-5.33	15.39	
136.00	-47.34	15.38	
201.63	-31.81	15.37	
157.94	-43.42	15.36	
249.36	31.09	15.35	
317.70	73.88	15.34	
62.10	-47.35	15.34	
330.37	14.54	15.32	
200.65	50.23	15.32	
125.38	-38.89	15.31	
91.27	43.56	15.31	
212.83	42.55	15.31	
53.94	-81.04	15.30	
291.82	67.56	15.30	
357.20	-22.08	15.30	
231.29	34.22	15.29	
238.78	-22.55	15.28	
241.85	-15.31	15.27	
317.15	-24.78	15.26	
6.35	-88.55	15.25	
83.16	12.07	15.25	
133.87	-24.64	15.25	
185.57	-31.13	15.25	
138.15	0.35	15.25	
68.65	-30.26	15.24	
50.16	-0.85	15.23	
202.74	-71.75	15.23	
14.35	-1.85	15.22	
309.62	-6.94	15.22	
228.48	-8.62	15.22	
166.76	-66.55	15.22	
240.16	-12.84	15.21	
291.44	-2.02	15.21	
226.93	-1.69	15.21	
242.78	-64.21	15.20	
290.43	60.37	15.20	
192.36	-11.54	15.19	
256.37	36.06	15.19	
82.60	29.88	15.18	
340.93	60.44	15.17	
161.54	-41.96	15.17	
240.09	10.31	15.17	
50.26	-60.68	15.16	
318.41	55.44	15.16	
245.48	5.31	15.15	
337.08	-23.55	15.14	
70.33	-27.91	15.13	
230.16	26.81	15.12	
156.21	-44.25	15.12	
284.25	13.91	15.11	
197.35	-11.26	15.11	
45.25	-60.66	15.11	
209.04	37.03	15.11	
301.39	5.18	15.11	
298.13	12.22	15.11	
196.91	6.64	15.10	
139.89	42.18	15.10	
314.69	-27.01	15.10	
140.47	15.26	15.10	
18.05	-2.39	15.10	
169.55	-5.64	15.08	
331.30	62.84	15.08	
315.65	20.30	15.05	
75.99	-59.33	15.05	
106.39	-3.91	15.05	
31.01	-22.60	15.05	
184.30	-23.09	15.04	
270.09	69.33	15.04	
358.92	-21.22	15.03	
97.78	-2.39	15.02	
175.64	-9.60	15.02	
310.10	-5.48	15.01	
154.29	8.58	15.01	
119.36	-36.67	15.00	
49.31	-61.70	15.00	
105.13	43.51	15.00	
130.23	-23.07	15.00	
35.42	42.22	14.99	
298.76	41.91	14.99	
235.35	-48.90	14.98	
219.75	-76.46	14.98	
138.36	14.26	14.97	
352.97	-72.02	14.96	
144.82	14.59	14.94	
66.70	-50.12	14.94	
76.39	-11.99	14.94	
214.37	-10.80	14.94	
286.33	0.97	14.93	
2.42	15.99	14.92	
121.74	18.28	14.92	
107.96	25.89	14.92	
114.35	-28.16	14.91	
279.17	-17.63	14.91	
198.75	25.04	14.91	
250.33	63.58	14.90	
105.05	-32.20	14.90	
72.77	-1.01	14.90	
248.74	46.78	14.89	
251.87	34.46	14.89	
215.07	13.41	14.88	
36.53	14.18	14.87	
343.71	-43.86	14.87	
196.20	38.75	14.87	
160.15	33.37	14.86	
50.38	-41.82	14.86	
176.42	63.06	14.86	
117.39	38.10	14.84	
298.18	78.27	14.84	
311.52	24.17	14.84	
60.41	-48.67	14.84	
199.36	10.33	14.83	
172.19	-16.65	14.83	
60.36	-24.42	14.83	
207.36	-45.28	14.82	
244.93	-2.11	14.82	
172.74	-8.63	14.82	
152.84	1.08	14.81	
358.91	-23.54	14.81	
54.27	-43.39	14.81	
350.68	-0.08	14.81	
95.75	-33.35	14.80	
47.47	-50.37	14.79	
119.28	30.97	14.78	
90.57	61.58	14.78	
127.28	63.61	14.78	
191.56	80.78	14.78	
239.79	6.23	14.78	
121.02	-57.06	14.78	
75.94	73.84	14.78	
332.74	11.81	14.77	
280.36	21.87	14.76	
302.29	25.31	14.75	
14.06	26.60	14.75	
214.44	22.09	14.75	
247.05	-64.75	14.75	
163.35	-43.42	14.74	
15.80	-7.71	14.74	
179.32	73.11	14.73	
124.65	3.66	14.73	
198.13	-25.15	14.73	
335.90	51.56	14.72	
104.97	-22.19	14.72	
219.88	0.51	14.71	
2.75	48.59	14.71	
270.90	20.54	14.70	
119.86	-42.43	14.70	
180.76	46.94	14.70	
88.73	-64.01	14.69	
222.79	-50.30	14.69	
348.16	22.60	14.68	
228.13	8.85	14.68	
212.55	55.40	14.68	
186.00	-38.31	14.67	
234.97	50.27	14.67	
98.54	-19.69	14.67	
255.90	39.83	14.67	
219.11	8.08	14.66	
315.29	50.89	14.66	
169.26	38.30	14.65	
191.43	6.48	14.65	
118.93	13.63	14.65	
175.02	-50.27	14.64	
61.50	33.98	14.64	
68.60	26.34	14.64	
356.68	55.12	14.64	
90.44	-5.84	14.64	
228.00	51.19	14.63	
285.48	-20.58	14.63	
34.55	29.31	14.62	
169.29	20.00	14.62	
195.40	7.60	14.61	
78.95	14.02	14.61	
242.99	81.86	14.60	
44.06	50.62	14.60	
294.23	43.82	14.59	
339.91	40.92	14.59	
127.64	35.20	14.59	
330.73	45.22	14.59	
239.76	-67.86	14.58	
128.37	64.28	14.57	
134.50	-25.59	14.57	
70.23	5.40	14.57	
127.50	1.53	14.57	
243.69	-2.09	14.57	
103.17	2.59	14.57	
157.93	-55.20	14.56	
321.88	74.16	14.54	
24.51	11.35	14.53	
217.46	-29.00	14.53	
6.64	62.46	14.52	
104.16	34.17	14.52	
77.72	30.97	14.52	
150.68	-57.75	14.52	
123.33	17.16	14.51	
112.49	11.73	14.51	
333.03	24.44	14.51	
60.44	-60.73	14.50	
252.79	-18.22	14.50	
154.41	-19.23	14.50	
92.63	39.53	14.48	
274.58	21.63	14.48	
282.39	-21.95	14.47	
356.80	72.29	14.47	
186.95	-35.94	14.47	
26.56	-60.88	14.46	
220.68	28.96	14.46	
41.72	15.88	14.46	
3.84	4.28	14.46	
326.46	-31.48	14.46	
49.08	-8.34	14.45	
69.21	44.41	14.45	
107.62	-36.68	14.45	
98.81	40.71	14.44	
190.82	25.32	14.44	
352.17	-10.53	14.44	
282.30	22.85	14.44	
170.26	47.97	14.43	
195.66	8.77	14.43	
282.27	-78.18	14.42	
130.03	34.28	14.42	
15.26	-8.58	14.41	
182.58	-33.02	14.41	
212.04	74.62	14.41	
39.30	-9.28	14.40	
254.13	19.25	14.39	
216.55	-10.18	14.38	
63.81	16.53	14.36	
82.32	58.66	14.36	
130.32	-53.36	14.36	
3.84	-34.20	14.35	
13.62	50.78	14.35	
339.74	-12.30	14.35	
263.81	34.26	14.35	
106.77	-83.44	14.35	
158.73	-24.78	14.35	
22.01	-20.31	14.34	
105.12	57.34	14.34	
201.98	7.21	14.34	
114.61	-44.53	14.33	
20.71	-49.46	14.32	
138.43	-46.24	14.32	
208.20	-36.09	14.32	
289.88	-7.98	14.32	
301.06	30.09	14.31	
205.80	-35.74	14.31	
330.55	9.07	14.30	
334.26	33.57	14.30	
273.39	6.86	14.29	
116.34	9.28	14.29	
302.40	27.83	14.29	
305.76	-4.72	14.29	
257.04	62.81	14.28	
343.81	34.81	14.28	
61.98	80.59	14.28	
150.15	48.18	14.28	
145.45	-35.44	14.28	
107.61	41.61	14.28	
143.23	14.54	14.27	
166.23	-27.90	14.27	
150.71	2.85	14.26	
30.75	-47.18	14.25	
317.52	31.47	14.25	
27.02	26.08	14.25	
358.19	13.38	14.22	
220.26	-39.00	14.22	
135.13	23.04	14.22	
192.80	46.00	14.22	
341.46	-3.59	14.22	
329.24	66.45	14.22	
125.85	32.09	14.21	
33.66	-45.79	14.20	
8.60	38.65	14.20	
30.22	8.34	14.20	
173.98	73.40	14.19	
293.39	-41.62	14.19	
227.93	-53.95	14.18	
0.09	28.30	14.17	
107.73	-23.30	14.17	
174.29	-12.53	14.17	
344.03	-42.22	14.16	
126.29	11.62	14.16	
249.30	-23.11	14.15	
134.72	-2.72	14.15	
56.26	32.50	14.15	
201.05	-25.65	14.15	
285.25	-57.64	14.15	
358.27	23.55	14.15	
90.58	31.75	14.14	
242.71	-3.24	14.14	
157.53	48.27	14.13	
55.86	44.05	14.13	
6.55	35.36	14.12	
162.18	67.47	14.12	
11.11	55.83	14.12	
145.69	44.68	14.12	
254.44	-45.77	14.10	
122.13	-29.27	14.10	
159.03	-39.65	14.10	
317.83	-35.65	14.10	
102.32	25.86	14.09	
89.73	-4.15	14.09	
324.18	1.18	14.08	
290.98	-4.73	14.08	
208.16	39.06	14.08	
214.76	-67.41	14.07	
286.10	-51.41	14.07	
139.42	-10.37	14.07	
123.18	-27.05	14.07	
335.96	-24.21	14.07	
298.89	14.25	14.07	
347.42	45.28	14.06	
223.99	-41.86	14.06	
210.32	-29.82	14.05	
186.65	29.74	14.04	
63.67	35.58	14.04	
338.92	50.23	14.04	
316.92	-24.00	14.03	
6.15	-4.57	14.03	
177.80	-51.46	14.03	
7.69	34.99	14.03	
124.35	40.81	14.03	
328.86	36.14	14.02	
312.48	-26.38	14.02	
274.30	24.57	14.01	
105.12	-20.87	14.00	
325.46	27.48	14.00	
180.44	33.32	14.00	
185.27	7.32	13.99	
229.07	-13.21	13.99	
303.23	15.27	13.98	
214.64	25.36	13.98	
298.41	36.65	13.98	
40.06	-13.94	13.98	
119.09	34.41	13.97	
114.35	-14.31	13.97	
315.24	32.75	13.97	
102.44	12.71	13.97	
308.83	55.25	13.97	
320.98	62.90	13.96	
203.01	5.39	13.95	
51.11	-56.77	13.95	
130.87	-32.38	13.95	
199.05	23.69	13.94	
123.26	12.41	13.93	
87.45	56.08	13.93	
91.35	70.97	13.93	
224.37	28.81	13.93	
227.47	2.61	13.93	
157.01	-46.58	13.93	
292.75	45.32	13.92	
354.35	-29.06	13.92	
140.90	4.79	13.92	
130.97	-19.91	13.91	
88.54	4.95	13.91	
327.88	3.35	13.90	
139.65	-50.87	13.90	
103.63	41.64	13.89	
252.62	71.48	13.89	
151.43	-46.98	13.89	
334.00	53.26	13.89	
77.45	-5.34	13.89	
112.00	34.30	13.88	
205.26	55.86	13.88	
128.34	37.33	13.87	
302.88	73.70	13.87	
29.25	40.47	13.87	
204.99	-23.19	13.87	
173.45	69.25	13.86	
102.54	36.18	13.86	
203.98	22.53	13.85	
332.39	-32.57	13.85	
238.42	28.49	13.85	
227.95	0.02	13.84	
167.46	26.58	13.84	
332.45	43.64	13.83	
67.20	-29.32	13.83	
40.91	-47.63	13.82	
107.77	-7.69	13.82	
157.62	-60.77	13.82	
328.33	-5.30	13.81	
304.38	17.52	13.81	
142.61	43.07	13.81	
127.29	32.47	13.80	
87.24	-34.89	13.80	
79.39	-3.20	13.80	
349.40	67.74	13.80	
340.03	-8.61	13.79	
42.55	40.27	13.79	
66.79	-15.50	13.78	
130.45	48.86	13.78	
225.27	0.35	13.77	
48.54	30.90	13.77	
125.79	-31.85	13.76	
143.31	-24.42	13.76	
83.23	11.11	13.75	
221.44	-36.84	13.75	
262.20	17.60	13.74	
122.21	10.91	13.74	
183.72	41.52	13.74	
138.39	-28.99	13.74	
345.26	46.80	13.74	
104.37	-62.27	13.73	
204.93	-22.40	13.73	
250.52	77.45	13.73	
96.73	33.14	13.73	
193.86	52.14	13.72	
107.55	27.37	13.72	
4.19	29.97	13.71	
320.58	-43.00	13.71	
150.52	-40.95	13.71	
253.26	58.26	13.70	
150.26	9.36	13.70	
331.59	-1.38	13.70	
118.01	-18.34	13.70	
338.84	-31.44	13.69	
184.68	30.69	13.69	
300.66	-47.99	13.68	
137.45	40.21	13.68	
89.02	31.23	13.68	
17.76	17.53	13.67	
174.86	33.43	13.66	
243.00	-36.67	13.66	
66.98	12.82	13.66	
296.91	-37.57	13.65	
232.01	-45.73	13.65	
248.68	-49.01	13.65	
158.51	-31.03	13.65	
240.46	-32.77	13.64	
183.18	-0.70	13.64	
237.28	57.12	13.63	
84.01	-25.27	13.63	
259.24	74.99	13.62	
53.90	38.72	13.62	
353.47	18.11	13.62	
336.52	-5.76	13.62	
15.03	-6.24	13.61	
149.97	-46.87	13.61	
120.09	1.25	13.60	
165.81	-40.45	13.60	
169.90	-7.78	13.60	
72.33	39.93	13.60	
225.81	4.96	13.60	
185.39	-32.87	13.59	
174.96	81.85	13.59	
290.78	54.82	13.58	
324.96	29.82	13.58	
218.19	48.10	13.58	
72.10	-4.08	13.58	
202.36	35.38	13.58	
106.49	32.61	13.58	
68.46	14.24	13.57	
302.96	42.76	13.56	
118.16	-24.42	13.55	
285.60	82.14	13.55	
281.99	0.98	13.55	
79.09	-22.78	13.54	
318.69	-13.84	13.54	
334.83	-30.54	13.53	
158.47	-77.42	13.53	
16.65	-18.71	13.53	
307.71	56.26	13.53	
167.11	-59.39	13.52	
197.27	-8.73	13.52	
14.91	-59.93	13.52	
254.53	-63.92	13.52	
181.52	-18.17	13.52	
129.67	-40.50	13.51	
298.16	29.22	13.49	
78.59	-21.79	13.48	
324.84	-34.75	13.47	
143.92	33.04	13.47	
68.34	38.91	13.47	
287.51	-69.39	13.46	
113.31	4.59	13.46	
285.44	-43.25	13.46	
309.15	0.58	13.45	
193.34	-15.44	13.45	
189.27	-32.23	13.45	
308.29	46.65	13.45	
335.14	-77.64	13.45	
246.50	3.50	13.45	
289.62	-74.11	13.44	
278.28	-1.21	13.44	
328.24	37.08	13.43	
66.30	-28.20	13.42	
224.21	38.58	13.42	
100.93	35.96	13.42	
85.02	-29.29	13.42	
183.85	-27.84	13.42	
7.57	-12.79	13.41	
61.48	-28.42	13.41	
134.71	14.91	13.40	
91.35	-11.50	13.40	
199.94	-21.12	13.40	
136.49	-26.18	13.39	
63.17	67.82	13.39	
268.90	-48.67	13.39	
137.62	9.64	13.38	
117.60	-35.44	13.38	
176.19	67.50	13.37	
352.15	66.52	13.37	
62.11	-38.47	13.36	
62.37	47.44	13.35	
313.56	-5.74	13.35	
170.79	50.16	13.35	
34.85	-20.42	13.35	
183.38	-82.10	13.34	
328.27	28.26	13.32	
127.68	-47.03	13.32	
139.12	36.93	13.31	
111.65	-0.53	13.30	
63.69	69.74	13.30	
312.77	36.02	13.29	
141.58	22.19	13.29	
330.16	50.04	13.28	
348.55	34.56	13.28	
158.30	30.45	13.27	
55.43	14.16	13.27	
25.46	-62.63	13.27	
7.50	47.83	13.27	
92.67	-57.12	13.27	
128.27	26.21	13.27	
149.78	38.09	13.26	
157.79	-30.22	13.26	
288.01	30.06	13.26	
186.01	38.55	13.25	
291.64	-11.99	13.25	
189.02	39.39	13.25	
54.88	-41.97	13.25	
319.94	-19.99	13.25	
131.50	-55.75	13.24	
3.33	43.22	13.24	
336.00	15.86	13.24	
231.53	-58.47	13.24	
217.12	3.55	13.23	
213.85	22.47	13.23	
222.03	-28.19	13.23	
200.70	-4.02	13.23	
352.11	67.88	13.23	
293.35	50.03	13.22	
235.80	47.45	13.21	
123.17	-6.16	13.21	
318.61	-61.40	13.21	
229.93	-60.77	13.20	
213.29	-15.37	13.20	
324.64	-41.10	13.20	
353.15	14.62	13.19	
34.69	-7.30	13.19	
69.21	4.63	13.18	
209.73	12.23	13.17	
246.80	32.35	13.17	
28.77	20.98	13.17	
350.67	59.93	13.17	
273.47	-48.40	13.17	
341.22	16.74	13.16	
321.74	-21.50	13.16	
318.03	-77.81	13.14	
24.03	-10.26	13.14	
122.09	-22.85	13.13	
327.43	58.12	13.13	
81.07	-15.19	13.13	
163.27	-42.32	13.12	
60.83	-31.22	13.12	
231.12	37.71	13.12	
280.14	-55.04	13.11	
209.79	38.81	13.11	
80.90	-25.53	13.10	
349.62	43.33	13.10	
66.91	-58.40	13.10	
351.61	-61.73	13.10	
353.15	12.58	13.10	
110.38	18.44	13.09	
41.55	68.00	13.09	
15.04	-4.44	13.09	
177.77	36.67	13.09	
109.85	-26.57	13.08	
80.07	-24.26	13.07	
320.48	-56.53	13.06	
78.70	-47.82	13.05	
245.56	-15.01	13.05	
0.85	55.86	13.05	
207.55	26.88	13.04	
156.89	5.64	13.03	
251.96	-30.86	13.03	
171.41	-18.64	13.03	
110.27	-8.62	13.03	
328.53	23.13	13.03	
239.00	-9.12	13.03	
219.11	3.85	13.03	
63.92	41.32	13.03	
31.77	48.68	13.03	
169.88	-1.03	13.02	
55.64	-52.07	13.02	
147.53	9.41	13.02	
192.29	43.67	13.01	
350.91	40.35	13.01	
266.38	68.77	13.01	
310.53	41.59	13.01	
44.89	-57.22	13.00	
0.70	-19.95	13.00	
47.03	16.67	12.99	
200.09	-36.42	12.99	
315.80	-64.83	12.99	
73.07	36.98	12.99	
154.21	-40.60	12.98	
25.44	9.72	12.97	
40.07	27.09	12.97	
179.87	64.58	12.97	
0.94	44.89	12.96	
107.24	21.48	12.96	
270.28	77.06	12.96	
209.41	-45.27	12.96	
138.31	-52.42	12.96	
38.10	-35.09	12.95	
301.63	-37.00	12.95	
225.05	62.30	12.95	
88.87	-14.95	12.94	
160.96	47.01	12.94	
60.28	43.26	12.94	
103.38	33.17	12.93	
74.50	-50.18	12.93	
194.12	18.76	12.93	
235.14	29.96	12.93	
261.96	-46.68	12.93	
238.43	29.67	12.93	
128.73	-31.92	12.92	
1.45	47.22	12.92	
31.13	-46.06	12.92	
322.92	60.08	12.91	
195.67	-28.68	12.90	
106.14	48.05	12.90	
42.64	30.58	12.90	
78.51	-77.80	12.90	
119.00	16.88	12.90	
172.41	54.75	12.90	
336.30	-1.06	12.88	
213.71	-46.17	12.88	
197.01	73.86	12.88	
228.92	-47.27	12.88	
180.61	-12.02	12.87	
346.78	-6.21	12.87	
149.67	-84.92	12.87	
227.01	29.23	12.86	
152.71	31.25	12.86	
210.66	17.85	12.86	
308.56	2.59	12.85	
225.75	-39.16	12.85	
33.03	-20.46	12.85	
29.08	-18.92	12.84	
65.87	71.64	12.83	
101.12	1.65	12.83	
212.31	15.06	12.83	
326.52	-28.28	12.83	
9.34	27.32	12.83	
239.84	39.50	12.82	
86.24	9.25	12.81	
127.66	41.87	12.81	
253.57	42.72	12.80	
309.11	80.31	12.80	
300.58	23.79	12.80	
109.43	-37.99	12.80	
209.21	-19.40	12.80	
103.71	51.07	12.80	
197.50	12.92	12.80	
215.13	9.16	12.80	
173.60	-1.45	12.79	
354.84	22.75	12.79	
101.24	-37.60	12.79	
26.57	-9.86	12.79	
112.26	-67.31	12.79	
84.23	-30.57	12.78	
70.91	-7.54	12.78	
318.94	29.74	12.78	
208.69	-12.40	12.78	
32.94	41.68	12.77	
102.62	11.43	12.77	
138.01	49.95	12.77	
121.83	29.58	12.76	
46.04	47.20	12.76	
356.99	11.58	12.75	
2.32	-65.21	12.75	
94.62	26.23	12.75	
32.06	-2.39	12.75	
19.53	25.25	12.75	
4.72	21.86	12.75	
280.70	-12.57	12.74	
154.46	6.80	12.74	
29.62	36.67	12.74	
254.09	-48.45	12.73	
282.00	-49.38	12.73	
195.11	38.28	12.73	
168.39	-22.06	12.73	
186.65	-52.23	12.73	
354.31	-1.47	12.72	
328.02	24.79	12.72	
190.34	28.97	12.72	
80.19	30.03	12.72	
88.31	6.41	12.72	
244.84	36.63	12.71	
351.63	32.26	12.71	
112.29	25.99	12.70	
139.54	-65.23	12.70	
336.60	-82.43	12.69	
11.88	69.90	12.69	
287.15	51.44	12.69	
195.66	44.66	12.69	
202.03	-32.95	12.68	
134.83	-23.71	12.68	
278.12	-58.58	12.68	
3.78	47.36	12.67	
292.50	-36.33	12.67	
297.69	-51.10	12.66	
45.80	25.71	12.66	
235.91	-61.40	12.66	
314.30	-4.03	12.65	
221.81	2.64	12.65	
206.08	36.17	12.65	
201.11	-29.03	12.65	
126.15	25.44	12.65	
109.52	-13.81	12.65	
233.15	10.89	12.63	
85.99	11.11	12.63	
302.23	-16.14	12.63	
102.17	46.07	12.63	
165.69	-36.65	12.62	
178.57	-8.07	12.62	
240.21	26.72	12.61	
48.35	-24.83	12.61	
129.87	27.54	12.61	
49.66	8.91	12.61	
22.75	-4.62	12.60	
206.70	51.41	12.60	
8.42	50.75	12.59	
130.23	24.47	12.58	
193.60	-34.92	12.58	
324.81	39.11	12.58	
321.59	34.42	12.58	
32.27	85.07	12.58	
253.17	-53.77	12.58	
186.18	26.38	12.58	
90.05	62.86	12.57	
21.97	0.13	12.57	
153.62	-60.11	12.57	
287.37	-41.53	12.57	
340.93	-41.97	12.56	
312.06	2.91	12.56	
298.96	-51.91	12.55	
251.05	-17.61	12.55	
102.76	43.47	12.55	
131.96	31.14	12.55	
56.22	22.75	12.55	
332.28	27.32	12.55	
334.53	-17.50	12.55	
234.42	21.22	12.54	
29.55	14.75	12.54	
65.11	44.04	12.53	
77.80	23.24	12.53	
40.81	-17.69	12.53	
320.17	73.20	12.52	
2.30	-1.14	12.52	
283.00	47.93	12.51	
42.86	-19.83	12.51	
194.25	14.27	12.51	
205.71	57.92	12.51	
120.67	-44.21	12.50	
110.82	29.27	12.50	
57.49	-70.89	12.50	
0.77	-5.52	12.50	
334.92	-38.18	12.50	
182.13	16.81	12.50	
214.85	-7.35	12.49	
327.44	-5.79	12.49	
149.16	45.23	12.48	
151.42	-43.93	12.48	
188.17	-9.59	12.48	
51.87	39.26	12.48	
51.33	-8.06	12.47	
275.54	-42.13	12.47	
145.37	-8.23	12.47	
220.80	65.97	12.47	
273.37	26.06	12.46	
80.72	10.10	12.46	
289.41	-19.23	12.46	
95.26	38.29	12.46	
117.59	5.68	12.45	
105.52	-41.06	12.44	
46.38	-64.79	12.44	
45.44	-44.10	12.44	
213.83	-7.20	12.40	
242.14	-28.46	12.40	
155.40	48.62	12.39	
193.50	-58.22	12.39	
211.49	-11.66	12.39	
17.68	-43.99	12.39	
11.64	-67.97	12.39	
224.79	-19.92	12.38	
146.93	40.43	12.38	
203.90	29.34	12.38	
99.41	-1.01	12.37	
340.34	34.29	12.37	
126.27	-52.80	12.37	
318.29	6.35	12.37	
295.20	49.35	12.37	
245.65	-19.98	12.36	
166.08	85.07	12.36	
358.58	-19.41	12.36	
142.98	-2.21	12.36	
29.06	69.26	12.35	
213.14	-44.16	12.35	
330.89	41.81	12.35	
95.67	35.62	12.34	
70.90	-33.85	12.34	
181.19	-25.40	12.34	
124.83	20.65	12.34	
316.88	-32.69	12.34	
293.85	-39.84	12.33	
63.99	-3.02	12.33	
197.12	10.97	12.32	
140.96	20.75	12.32	
262.37	-59.17	12.32	
85.95	60.61	12.31	
320.99	-41.08	12.31	
109.09	-24.31	12.31	
37.67	17.15	12.30	
116.58	34.80	12.30	
331.80	-5.73	12.30	
16.91	-58.58	12.30	
358.77	48.20	12.29	
301.78	20.93	12.29	
260.65	20.96	12.29	
329.58	43.43	12.29	
71.11	65.60	12.28	
130.65	-19.24	12.28	
315.60	4.53	12.28	
250.42	-28.63	12.28	
278.36	-9.95	12.28	
63.52	32.33	12.27	
97.16	1.92	12.27	
307.91	-44.39	12.27	
56.73	-27.62	12.26	
107.90	-9.55	12.26	
292.60	24.76	12.26	
142.90	25.61	12.25	
135.79	-37.95	12.25	
299.11	62.03	12.25	
139.91	-52.15	12.25	
57.52	32.23	12.25	
177.89	-78.24	12.24	
6.39	-40.38	12.24	
260.82	17.65	12.24	
185.81	17.53	12.23	
299.55	37.22	12.23	
60.95	0.03	12.22	
225.23	-14.13	12.22	
158.60	35.52	12.22	
70.24	-36.58	12.22	
154.28	-33.99	12.22	
199.90	21.17	12.21	
4.25	-35.01	12.21	
143.67	-14.48	12.21	
187.77	46.76	12.21	
234.37	-39.17	12.20	
197.64	-75.28	12.20	
215.34	36.04	12.20	
282.01	-10.45	12.20	
48.59	42.96	12.19	
106.44	45.15	12.19	
92.81	0.40	12.19	
307.30	20.79	12.19	
88.00	-24.19	12.18	
196.34	42.86	12.18	
187.04	45.48	12.18	
359.36	5.19	12.18	
80.02	-46.77	12.17	
76.41	-36.05	12.17	
347.32	-7.55	12.17	
92.76	-41.52	12.17	
343.45	27.30	12.17	
212.22	34.80	12.16	
47.45	6.41	12.16	
40.10	27.03	12.15	
200.04	-43.00	12.15	
203.16	11.13	12.15	
28.17	-16.09	12.14	
247.98	-14.42	12.14	
