Katrya,-29.521,108.7,9.2,p,Ic,6052.507,"96,91,117;21,96,79",30S099;30S117,"20,"
Zerine,-29.579,258.603,6.5,f1,I,6052.473,"40,79",30S261,"126,"
Isabella,-29.813,204.194,175,p,B,6051.941,"33,91",30S207,"124,"
Stein,-30.141,345.49,13.3,p,M,6051.348,2,30S351,230
Whitney,-30.154,151.343,42.5,f1,P,6052.037,"22,91,116",30S153,"122,"
Masako,-30.181,53.169,23.8,p,P,6051.519,57,30S045,"118,"
Radhika,-30.322,166.459,7.9,p,M,6052.311,"31,91,99",30S171,"122,"
Xenia,-30.35,249.422,13.5,p,M,6051.096,"40,90",30S243,"126,"
Moore,-30.354,248.403,21.1,p,P,6051.07,"40,90",30S243,"126,"
Tehina,-30.356,76.426,5.4,p,I,6051.099,"20,91,117",30S081,"119,"
Kalombo,-30.5,34,9.6,p,"M,P",6052.198,"14,100",30S027,"117,"
Stuart,-30.79,20.224,68.6,p,D,6051.787,"14,100",30S027,"116,"
Koinyt,-30.916,293.263,11.7,p,P,6052.145,"43,90",30S297,
Purev,-31.1,46.4,11.6,p,S,6052.031,57,30S045,"117,"
Sirani,-31.453,230.395,28.3,p,P,6051.729,"34,79",30S225,"125,"
Deloria,-32.02,97.126,31.9,p,P,6052.459,"20,96,91,117",30S099,"120,"
von Paradis,-32.193,314.866,37.5,p,P,6052.174,"90,100",30S315,
Yoshioka,-32.367,58.95,16.6,p,"S,F",6052.005,69,30S063,"118,"
Behn,-32.449,142.04,25.4,f1,P,6053.074,"21,79,117",30S135,
Kanik,-32.544,249.875,16.5,p,P,6051.217,"40,90",30S243,"126,"
,-32.58,314.677,2,e,S,6051.926,"90,100",30S315,
Royle,-32.715,193.72,6.1,p,M,6051.509,"31,91",30S189;,"124,"
Kaikilani,-32.8,163.2,19.9,p,P,6051.674,"22,91,116;31,91,99",30S153;30S171,"122,"
Lockwood,-32.887,51.593,22,p,P,6051.922,57,30S045,"118,"
Qarlygha,-33,162.9,9.3,p,P,6051.631,"31,91,99",30S171,"122,"
Jocelyn,-33.23,276.402,14,p,P,6052.437,"41,90",30S279,"127,"
Agrippina,-33.249,65.652,38.6,p,P,6051.093,"16,69,91,117",30S063,"118,"
Cohn,-33.3,208.1,18.3,p,P,6051.43,"33,91",30S207,"124,"
Maret,-33.305,280.238,11.7,p,I,6052.423,"41,90",30S279,"127,"
,-33.4,216.2,3.3,p,I,6051.485,"33,91",30S207,"125,"
Mansa,-33.9,63.4,8.1,p,Ic,6051.054,"16,69,91,117",30S063,"118,"
Yonsuk,-33.933,234.807,8.5,p,I,6051.489,"40,90",30S243,"125,"
Leah,-34.2,187.8,12,p,M,6051.725,"31,91",30S189,"123,"
d' Este,-34.268,238.937,21.6,p,P,6051.719,"40,90",30S243,"125,"
Elza,-34.421,275.889,18,p,Ic,6051.935,"41,90",30S279,"127,"
,-34.95,105.56,1.5,p,M,6052.206,96,30S099,"120,"
Rose,-35.169,248.226,15.5,p,I,6051.191,"40,90",30S243,"126,"
Nevelson,-35.272,307.801,69.8,p,D,6052.142,90,30S315,
Dorothy,-35.4,11.3,8.4,vhp,"S,F",6051.852,14,30S009,"116,"
Ma Shouzhen,-35.665,92.539,18.9,p,P,6051.795,"20,96,91,117",30S099,"119,"
Jodi,-35.7,68.7,10.2,p,M,6051.155,69,30S063,"118,"
Ulpu,-35.753,179.093,7,p,M,6051.47,"31,91,99",30S171,"123,"
Viola,-36.117,240.511,10,p,Ic,6051.52,"40,90",30S243,"126,?"
Bonnevie,-36.13,127.039,92.2,p,D,6052.411,"21,96,78;79,117",30S117;30S135,
Seseg,-36.336,312.64,9.8,p,M,6052.028,"90,100",30S315,243
 Dix,-37.011,329.024,63.3,p,D,6052.137,100,30S333,244
Deborah,-37.3,10.6,9.7,p,"M,P",6051.715,14,30S009,"131,"
,-37.538,235.351,3.2,p,Ic,6051.709,85,45S244,
Woolf,-37.683,27.202,24.5,f1,"M,P",6052.03,"14,112,95,92",45S032,"132,"
Germain,-37.949,63.676,35.5,p,P,6051.092,"61;16,96",45S053;45S074,"133,"
Veronica,-38.1,124.6,17.9,p,I,6052.642,"21,96,78",45S117,
Nilanti,-38.252,331.442,9.2,vhp?,I,6051.815,"85,99",45S329,244
Teumere,-38.3,88.1,5.4,p,I,6051.141,"19,97,92,114",45S096,"134,"
Sabin,-38.505,274.727,33.1,p,P,6052.318,"40,91",45S265,242
 ,-38.7,359.1,3,p,I,6051.474,"2,60",45S350,245
Samintang,-39.012,80.707,25.9,p,P,6051.458,"16,92,96",45S074,"134,"
,-39.029,260.316,4.5,p,I,6051.253,"40,91",45S265,
Hadisha,-39.04,97.179,8.9,p,M,6051.113,"19,97,92,114",45S096,"135,"
Wollstonecraft,-39.141,260.81,44.1,p,"M,P",6051.363,"40,91",45S265,
Boyd,-39.364,221.391,22,p,Ic,6051.757,"33,78",45S223,
,-39.4,110,3.3,p,M,6051.655,"21,96,78",45S117,"135,"
Agnesi,-39.431,37.715,42.4,p,P,6051.824,"14,112,95,92",45S032,"132,"
Maurea,-39.517,69.09,9.9,p,I,6051.468,"92,96",45S074,"133,"
Mae,-40.5,345.2,7.5,p,Ic,6051.072,"2,60",45S350,245
Bernice,-40.7,14.8,12.6,vhp1,"S,F",6052.02,"12,60",45S011,"131,"
Philomena,-40.742,151.881,14.8,p,P,6051.537,"22,92,116",45S159,"137,"
Ustinya,-41.16,251.646,11.8,f1,Sc,6051.967,"40,85,113",45S244,
Vaka,-41.4,8.9,11.8,p,S,6052.229,"12,60",45S011,"131,"
Steinbach,-41.422,256.945,20.3,p,P,6051.698,"40,91",45S265,
,-41.6,142.9,4.8,p,I,6052.406,"21,92,117",45S138,
Eini,-41.6,96.4,5.9,p,P,6050.898,"19,97,92,114",45S096,"135,"
Odikha,-41.648,238.121,10.6,f1,P,6051.585,"40,85,113",45S244,
Muriel,-41.7,12.4,20.2,p,Ic,6052.286,"12,60",45S011,"131,"
Aksentyeva,-41.999,271.926,42.5,p,P,6051.992,"40,91",45S265,242
,-42.05,149.6,2.6,p,M,6051.646,"22,92,116",45S159,137
Jalgurik,-42.327,125.126,7.5,p,I,6052.576,"21,96,78",45S117,
Sarah,-42.434,1.757,18.5,p,"S,F",6051.474,12,45S011,"131,"
Teresa,-42.5,10,14.8,f1,I,6052.018,"12,60",45S011,"131,"
Lu Zhi,-42.577,303.368,8.3,vhp,"S,F",6052.267,91,45S307,243
Oma,-42.715,329.108,7.6,f1,Ic,,,,,,
Inira,-43.101,239.366,16.5,p,I,6051.376,"40,85,113",45S244,,,
Stowe,-43.198,233.17,80,p,"S,F",6050.971,"33,78;40,85,113","45S223,45S244",,,
Xiao Hong,-43.539,101.679,38.7,p,P,6050.87,"19,97,92,114",45S096,135,,
Shushan,-43.806,70.223,8.5,p,I,6051.74,"92,96",45S074,"133,",,
Kosi,-43.94,54.987,7.7,p,I,6051.23,"60,61,116",45S053,"133,",,
Shasenem,-44.055,258.922,9,p,"M,P",6051.501,"40,91",45S265,,,
Lehmann,-44.104,39.063,21.7,vs?,P,6051.384,"14,112,95,92",45S032,"132,",,
Leila,-44.2,86.8,18.8,p,P,6050.969,19,45S096,"134,",,
Kenny,-44.353,271.053,52.7,vm1,D,6051.873,"40,91",45S265,242,, 
Sovadi,-44.805,225.537,12.4,p,I,6050.981,"33,76,78",45S223,,,
Bridgit,-45.3,348.8,10,f1,I,6051.171,"2,60",45S350,245,,
,-45.5,335.5,19,p,P,,,,,,
,-45.5,335.5,42,p,D,,,,,,
Sandel,-45.7,211.7,17.9,p,P,6052.349,"31,92;33,78",45S202;45S223,"139,",,
Howe,-45.706,174.836,38.6,p,P,6051.527,"69,92,99",45S180,"138,",,
Alima,-46,229.2,10.3,p,I,6050.757,"33,78",45S223,
Phryne,-46.152,314.724,39.4,p,P,6051.345,91,45S307,244
Zemfira,-46.2,157.7,11.4,p,P,6051.195,"22,92,116",45S159,"137,"
 ,-46.3,126,4.8,p,M,6051.865,"21,96,78;21,92,117",45S177;45S138,
Nyogari,-46.4,306.4,13,p,P,6052.392,91,45S307,
Bernadette,-46.639,285.598,12.8,vm,I,6052.307,"43,91",45S286,242
Holiday,-46.737,12.833,27.7,f1,P,6051.638,"12,60",45S011,"131,"
Erin,-47.042,184.803,13.6,p,I,6051.201,"69,92,99",45S180,
Afiba,-47.117,102.68,9.5,p,M,,19,45S096;1,
Adaiah,-47.283,253.35,18,p,P,6051.338,"40,85,113;40,91",45S244;45S265,
Yelya,-47.5,211.7,8.6,p,M,6052.479,"31,92;33,78",45S202;45S223,"139,"
Ottavia,-47.5,187.1,12.9,p,P,6051.003,"69,92,99",45S180,"138,"
Abington,-47.786,277.709,21.7,p,P,6051.882,43,45S286,242
Chiyojo,-47.801,95.699,40.2,f1,D,6051.331,"19,92",45S096,"134,"
Imagmi,-48.41,100.745,7.6,p,I,6050.786,"19,97,92,114",45S096,
,-48.55,216.01,3.5,p,I,6052.397,"33,78",45S223,
 ,-48.7,354.9,4.2,v1mp,Ic,6051.231,"2,60",45S350,,,
Rachel,-48.7,13.5,12.5,p,I,6052.178,"12,60",45S011,,,
Nastya,-49.009,275.892,12.5,p,P,6051.534,"40,91;43,91",45S265;45S286,,,
Valadon,-49.043,167.66,25.2,p,P,6051.705,"22,92,116;69,92,99",45S159;45S180,"150,",,
Nomeda,-49.194,55.508,10.4,p,P,6051.876,"61,116",45S053,,,
Raki,-49.4,70,7.5,p,M,6052.221,"16,92,96",45S074,,,
Yokhtik,-50.1,158.1,11.4,p,S,6051.703,"22,92,116",45S159,"150,",,
Fredegonde,-50.502,93.276,25.2,p,P,6051.66,"19,97,92,114",45S096,,,
Erxleben,-50.854,39.404,31.6,p,P,6052.232,"14,112,95,92",45S032,,,
Irma,-50.9,122,9.5,p,M,6051.156,"21,96,78",45S117,,,
Ulla,-51.508,184.552,10.4,p,Ic,6050.864,69,45S180,,,
Mildred,-51.7,348.3,12,p,Ic,6051.1,2,45S350,,, 
Istadoy,-51.8,132.6,5.4,p,I,6051.163,"21,92,117",45S138,,,
Henie,-51.941,145.972,70.4,p,P,6050.833,"21,92,117;22,92,116",45S138;45S159,"150,",,
Von Siebold,-51.989,36.646,32.4,p,P,6051.709,"14,112,95,92",45S032,,,
Abigail,-52.2,111.2,18.4,p,P,6050.839,"21,96,78",45S117,,,
Barrymore,-52.343,195.684,56.6,fc1,D,6051.003,"31,92;34,95",45S202;60S208,,,
Grey,-52.418,329.363,50,p,P,6051.197,85,45S329,,,
Abaka,-52.526,104.375,14.5,p,P,6050.981,"22,95",60S097,,,
Hsueh T'ao ,-52.584,13.793,21,f3,?,6051.217,"16,60",60S014,,,
Lazarus,-52.858,127.206,24.2,p,P,6051.23,95,60S125,,,
Virginia,-52.9,185.9,18.5,p,P,6050.872,"33,95",60S180,,,
Retno,-52.956,192.356,7.2,p,I,6051.014,"33,95",60S180,,,
Umkana,-53.3,198.6,6.2,p,I,6051.084,"34,95",60S208,,, 
Ngaio,-53.3,61.8,9.5,p,I,6052.591,85,60S070,,,
Izudyr,-53.9,135.2,6.6,p,Ic,6050.937,"22,95",60S125,,,
Huang Daopo,-54.201,165.254,29.1,f1,P,6051.971,"22,95",60S153,"150,",,
Flagstad,-54.305,18.884,39.2,p,P,6051.811,"16,60",60S014,,,
Trollope,-54.761,246.366,27.2,p,P,6051.054,"37,95",60S236,,,
Nadeyka,-54.8,305.3,9.3,p,S,6051.607,95,60S319,,,
,-55.4,129,4.5,p,M,6051.001,"22,95",60S125,,,
Nina,-55.532,238.712,24.6,p,"M,P",6051.149,"37,95",60S236,,,
Meitner,-55.623,321.601,149,p,B,6051.635,95,60S319,
Yvonne,-55.988,298.393,14.5,p,"I,P",6051.146,"47, 95",60S291,
Godiva,-56.137,251.603,30.7,p,P,6051.083,"41,85",60S263,
Dunghe,-56.19,295.322,5.5,p,M,6051,"47,95",60S291,
Addams,-56.202,98.94,87,p,D,6051.713,"22,95",60S097,
,-56.9,160.6,3.7,p,S,6051.311,"22,95",60S153,"150,"
Opika,-57.1,151.9,9.8,p,Ic,6050.768,"22,95",60S153,"150,"
Guzel,-57.643,298.683,7.3,p,M,6051.2,"47,95",60S291,
Delilah,-57.92,250.232,18.5,p,P,6051.041,"37,95;41,85",60S236;60S263,
Guilbert,-57.996,13.637,25.5,p,P,6051.843,"16,60",60S014,
Glaspell,-58.434,269.559,26.3,p,P,6051.117,"41,85",60S263,
Runak,-58.5,196.3,7.6,p,I,6051.252,"34,95",60S208,
Akosua,-58.6,18.1,6.2,p,I,6052.293,"16,60",60S014,
Nofret,-58.762,252.182,22.5,p,I,6051.062,"95;41,85",60S236;60S263,
Marzhan,-58.924,248.342,13.8,p,I,6051.26,"37,95;41,85",60S236;60S263,
Eudocia,-59.066,201.958,27.5,p,P,6051.445,"34,95",60S208,
Alcott,-59.52,354.388,66,vh1,"S,F",6052.266,60,60S347,
Gretchen,-59.7,212.3,20.8,p,P,6051.196,95,60S208,
Kahlo,-59.855,178.874,35.6,p,P,6051.01,"33,95",60S180,"150,"
Blixen,-60.13,145.689,20.8,p,P,6050.684,"22,95",60S153,"150,?"
Vesna,-60.3,220.5,14.9,p,P,6051.306,95,60S208,
Jane,-60.458,304.781,10.2,p,I,6051.625,95,60S291,
Colleen,-60.8,162.2,13.5,p,M,6051.109,"22,95",60S153,
Kollado,-61,53.4,5.5,p,M,6052.308,"52,57,97",60S042,
Nakai,-61.027,286.187,3.7,p,M,6051.393,"47,95",60S291,
Guan Daosheng,-61.088,181.805,43.6,p,P,6051.119,"33,95",60S180,
Morisot,-61.173,211.337,48,p,P,6051.072,95,60S208,
Evelyn,-61.2,212.3,18,"p,e",P,6051.008,95,60S208,
Ichikawa,-61.583,156.322,31.4,p,P,6050.997,"22,95",60S153,
Megan,-61.8,130.6,15.8,p,P,6051.328,"22,95",60S125,
Jitka,-61.9,70.9,13,p,P,6051.595,85,60S070,
Lucia,-62.1,67.8,16,p,P,6051.699,85,60S070,
Parvina,-62.2,153,7,p,M,6050.938,"22,95",60S153,,,
Uluk,-62.2,178.6,10.3,f1,Sc,6051.326,"33,95",60S180,,,
Durant,-62.307,227.653,21.1,p,I,6051.529,95,60S236,,,
Pychik,-62.4,33.8,10.1,f1,I,6052.01,"20,54,57,97",60S042,,,
Bryce,-62.512,196.99,23.9,p,P,6051.357,"33,95;34,95",60S180;60S208,,,
Melanie,-62.75,144.3,12.3,p,I,6050.74,"22,95",60S153,,,
Juanita,-62.8,90,19.3,p,P,6052.361,"22,95",60S097,,,
Tuyara,-62.9,15.5,13.2,f1,I,6052.475,"16,60",60S014,,,
Dinah,-62.9,37.1,15.6,f3,I,6051.78,"20,54,57,97",60S042,,,
Vacarescu,-62.957,199.794,31.5,p,P,6051.113,"34,95",60S208,,,
Goncharova,-63.002,97.737,30.3,p,"I,P",6052.255,"22,95",60S097,,,
Ponselle,-63.014,289.118,57.7,p,D,6051.964,47,60S291,,, 
Sartika,-63.391,67.025,18.7,p,"M,P",6051.659,85,60S070,,,
Berggolts,-63.451,52.991,29.5,p,P,6051.765,"57,97;21,85",60S042;60S070,,,
Danute,-63.5,56.5,12.3,p,P,6051.815,"57,97;21,85",60S042;60S070,,,
 Marsh,-63.598,46.596,47.7,p,P,6052.152,"20,54,57,97",60S042,,,
Rand,-63.775,59.536,24.3,p,P,6051.94,"57,97;21,85",60S042;60S070
Feruk,-64,107.6,8.3,p,I,6051.806,"22,95",60S097
Oku,-64.2,232.2,13.3,p,P,6051.246,95,60S236
Yonok,-65.1,234.1,9.5,p,P,6051.195,95,60S236
Mamajan,-65.104,257.267,2,p,I,6050.871,"41,85",60S263
Kristina,-65.2,315.9,9.7,p,I,6051.475,95,60S319
Caitlin,-65.3,12,14.7,p,M,6053.889,"16,60",60S014
Lyon,-66.506,270.553,12.4,p,P,6051.061,"41,85;47,95",60S263;60S291
Zakiya,-66.54,234.136,7.5,p,S,6051.313,95,60S236
Ines,-67.092,241.92,11.2,p,Ic,6050.836,95,60S236
Sayers,-67.502,229.802,98,p,D,6051.07,95;85,60S236;75S248
Sandi,-68.1,315.1,12.6,p,I,6050.992,95,60S319
Orlette,-68.11,193.311,12.5,p,"Ic,P",6051.387,"48,84",75S203
Laulani,-68.174,121.176,12.4,f1,I,6051.208,85,75S113
Ximena,-68.219,243.624,12.8,p,I,6050.595,85,75S248
Flutra,-68.394,112.083,6,p,I,6051.826,"51,85",75S113
Edinger,-68.816,208.524,33.3,p,P,6051.591,"48,84",75S203
Hilkka,-69,72,10.3,p,P,6051.856,96,75S068
Melina,-69.9,319.5,12.7,p,Ic,6050.766,97,75S337
Jacqueline,-70.058,123.609,16.5,p,"I,F",6051.701,"51,85",75S113
Matahina,-72.333,65.911,8.5,p,P,6051.829,96,75S068
Giliani,-72.913,142.115,19.9,p,P,6051.248,96,75S158
Wiwi-yokpa,-73.848,228.371,4.5,p,I,6051.06,"48,84;48,85",75S203;75S248
Leonard,-73.848,185.178,31.7,p,P,6051.338,96;4884,75S158;75S203
Oivit,-73.918,195.51,4.8,p,I,6051.469,84,75S203
Wieck,-74.229,244.819,20.2,p,P,6050.958,85,75S248
Simbya,-74.432,129.979,7.5,p,M,6051.282,"51,85;96",75S113;75S158
Isolde,-74.527,211.963,11.9,p,P,6051.12,"48,84",75S203
,-74.587,208.976,2.2,p,S,,,
Rufina,-74.617,195.166,8.9,p,M,6051.99,84,75S203
Eila,-74.998,94.626,9.5,p,S,6051.643,"51,96;51,85",75S068;75S113
Teroro,-75.784,88.065,9.2,p,I,6051.731,"96;51,85",75S068;75S113
Lhagva,-75.816,300.121,7.9,p,I,6051.182,48,75S293
Nilsson,-75.939,277.566,27.3,p,P,6051.197,48,75S293
Uyengimi,-76.862,204.957,8.9,p,I,6051.485,82,75S203
Hurston,-77.644,94.736,52.4,p,D,6051.485,"96;51,85",75S068;75S113
Erinna,-78.002,309.121,33.8,p,P,6051.162,"48,85;78,95,97",75S293;75S338
Gahano,-80.165,77.427,4.5,p,I,6051.523,"96;51,85",75S068;75S113
Bickerdyke,-82.025,171.324,36.3,p,P,6051.457,96,75S158
Duse,-82.5,358,30.4,p,P,6051.796,"78,95,97",75S338
